periodo,asesor,fecha_operacion,contrato,comision,valor_neto,porcentaje_comision,forma_pago,numero_recibo,hoja_origen
202508,AE040,2025-08-14 00:00:00,BWZVL,1082.39,21647.85,0.05,tc,35721,B0001
202509,AE040,2025-09-12 00:00:00,YSTL8,1777.77,17777.65,0.1,tc,96598,B0001
202505,AE033,2025-05-05 00:00:00,JWYR7,644.94,4299.6,0.15,transf,37801,B0001
202512,AE014,2025-12-23 00:00:00,Q6YBY,2103.87,14025.82,0.15,tc,45716,B0001
202501,AE011,2025-01-03 00:00:00,B57E1,4694.99,46949.85,0.1,efe,29514,B0001
202508,AE042,2025-08-04 00:00:00,2LZMB,6885.95,45906.3,0.15,efe,72915,B0001
202504,AE018,2025-04-21 00:00:00,81Y9I,1617.96,16179.55,0.1,tc,70670,B0001
202504,AE040,2025-04-08 00:00:00,AMRM8,802.42,8024.2,0.1,transf,55276,B0001
202503,AE003,2025-03-29 00:00:00,MPSVF,1155.59,23111.87,0.05,transf,45006,B0001
202509,AE015,2025-09-23 00:00:00,ISLR8,5833.72,38891.47,0.15,efe,51182,B0001
202509,AE018,2025-09-30 00:00:00,6JPA0,1141.6,11415.99,0.1,efe,21577,B0001
202512,AE027,2025-12-05 00:00:00,MKBFN,3798.34,37983.41,0.1,tc,38218,B0001
202512,AE015,2025-12-03 00:00:00,S8YTW,455.78,9115.57,0.05,tc,35143,B0001
202505,AE008,2025-05-19 00:00:00,9JY9D,3368.78,33687.77,0.1,efe,42701,B0001
202501,AE034,2025-01-02 00:00:00,I3GV3,6949.2,46327.99,0.15,transf,44602,B0001
202510,AE006,2025-10-17 00:00:00,2BGBG,484.48,3229.84,0.15,tc,35987,B0001
202510,AE025,2025-10-06 00:00:00,ZPLF6,610.67,6106.68,0.1,efe,56810,B0001
202507,AE012,2025-07-17 00:00:00,OTAEL,3916.83,26112.23,0.15,tc,49646,B0001
202503,AE032,2025-03-12 00:00:00,XPNNO,3132.93,31329.3,0.1,tc,17875,B0001
202507,AE018,2025-07-09 00:00:00,6RQ75,1050.9,21017.95,0.05,efe,80517,B0001
202510,AE003,2025-10-09 00:00:00,9T7BM,1531.23,15312.34,0.1,efe,13050,B0001
202501,AE006,2025-01-27 00:00:00,36G09,2190.04,14600.28,0.15,efe,85781,B0001
202501,AE005,2025-01-14 00:00:00,PAJKR,126.54,2530.79,0.05,tc,78476,B0001
202502,AE031,2025-02-16 00:00:00,9RM6X,6791.86,45279.08,0.15,tc,43705,B0001
202504,AE002,2025-04-28 00:00:00,AH5JZ,1199.02,23980.48,0.05,transf,86148,B0001
202504,AE041,2025-04-03 00:00:00,0KLVV,844.23,16884.69,0.05,efe,86780,B0001
202502,AE031,2025-02-11 00:00:00,HK91F,4226.83,42268.31,0.1,efe,28659,B0001
202506,AE043,2025-06-21 00:00:00,6H1C4,4109.22,27394.79,0.15,transf,61010,B0001
202501,AE050,2025-01-20 00:00:00,NLEO1,4320.79,43207.86,0.1,transf,98082,B0001
202511,AE004,2025-11-08 00:00:00,UKH6O,1111.43,22228.67,0.05,tc,75331,B0001
202507,AE021,2025-07-13 00:00:00,3U3Q6,116.05,773.65,0.15,transf,47641,B0001
202510,AE049,2025-10-29 00:00:00,4538E,4729.15,47291.45,0.1,efe,37651,B0001
202506,AE043,2025-06-23 00:00:00,37XR3,709.79,7097.93,0.1,tc,12202,B0001
202505,AE015,2025-05-12 00:00:00,BQF4R,1816.56,36331.14,0.05,efe,86794,B0001
202501,AE031,2025-01-05 00:00:00,AAG43,477.77,3185.13,0.15,tc,88772,B0001
202509,AE044,2025-09-22 00:00:00,2FIMZ,1847.4,18474.03,0.1,efe,52052,B0001
202512,AE013,2025-12-27 00:00:00,JSIEP,1773.14,11820.91,0.15,transf,57743,B0001
202501,AE018,2025-01-02 00:00:00,I4GI3,5043.93,33626.2,0.15,tc,52565,B0001
202503,AE012,2025-03-19 00:00:00,LRO76,6736.45,44909.67,0.15,efe,34527,B0001
202503,AE026,2025-03-18 00:00:00,77S5Q,2315.59,15437.26,0.15,efe,46435,B0001
202504,AE008,2025-04-05 00:00:00,5KBOO,2008.54,13390.27,0.15,efe,14732,B0001
202503,AE049,2025-03-07 00:00:00,COJ77,358.9,3589,0.1,tc,53393,B0001
202501,AE003,2025-01-02 00:00:00,ZXVCE,1678.52,11190.11,0.15,transf,58463,B0001
202510,AE027,2025-10-08 00:00:00,U7BPW,761.21,15224.1,0.05,transf,11704,B0001
202504,AE015,2025-04-24 00:00:00,2KHEI,4559.32,45593.19,0.1,tc,28556,B0001
202504,AE043,2025-04-23 00:00:00,IYFHZ,2955.18,19701.19,0.15,tc,94135,B0001
202510,AE030,2025-10-31 00:00:00,BWT09,1202.63,24052.52,0.05,tc,31742,B0001
202509,AE044,2025-09-01 00:00:00,B7K67,1902.4,38047.9,0.05,efe,78982,B0001
202509,AE021,2025-09-04 00:00:00,GO6LM,7116.2,47441.3,0.15,transf,15626,B0001
202503,AE024,2025-03-31 00:00:00,E7VD7,162.94,3258.8,0.05,efe,64836,B0001
202509,AE001,2025-09-12 00:00:00,TSQC4,2123.97,42479.31,0.05,efe,22485,B0001
202503,AE042,2025-03-30 00:00:00,Z1J24,1915.5,19155,0.1,tc,40541,B0001
202507,AE004,2025-07-29 00:00:00,SYX26,6294.3,41961.97,0.15,efe,55217,B0001
202503,AE043,2025-03-28 00:00:00,X5ZSY,2108.5,21085,0.1,efe,34269,B0001
202504,AE011,2025-04-05 00:00:00,6H09W,1729.82,17298.17,0.1,efe,99279,B0001
202501,AE009,2025-01-06 00:00:00,2H71T,4744.33,47443.34,0.1,efe,67532,B0001
202511,AE006,2025-11-10 00:00:00,XYKZ2,1033.04,20660.71,0.05,transf,49330,B0001
202509,AE033,2025-09-25 00:00:00,BCQHR,4633.4,46334.03,0.1,tc,42669,B0001
202501,AE040,2025-01-31 00:00:00,GE3BJ,638.94,4259.63,0.15,tc,42151,B0001
202507,AE044,2025-07-03 00:00:00,O0SBN,3212.81,21418.7,0.15,tc,80442,B0001
202506,AE013,2025-06-29 00:00:00,WN5XF,6114.3,40761.99,0.15,transf,24925,B0001
202512,AE042,2025-12-15 00:00:00,O9A1R,3446.39,22975.91,0.15,tc,51940,B0001
202502,AE049,2025-02-15 00:00:00,FPGTE,3071.44,30714.35,0.1,transf,58395,B0001
202508,AE042,2025-08-16 00:00:00,RDH0H,3491.31,34913.13,0.1,transf,18855,B0001
202508,AE040,2025-08-17 00:00:00,CIN6U,3875,38750.02,0.1,transf,89145,B0001
202504,AE024,2025-04-03 00:00:00,RVVA4,1184.14,11841.38,0.1,transf,77763,B0001
202504,AE004,2025-04-03 00:00:00,KRO4X,4876.6,48765.97,0.1,efe,36101,B0001
202504,AE004,2025-04-15 00:00:00,L768Q,3481.12,23207.45,0.15,transf,30285,B0001
202504,AE047,2025-04-15 00:00:00,K8VG0,2149.03,42980.6,0.05,transf,49046,B0001
202504,AE007,2025-04-03 00:00:00,YUXQI,6358.64,42390.91,0.15,tc,53513,B0001
202512,AE019,2025-12-23 00:00:00,2BGBG,4839.51,32263.42,0.15,tc,35441,B0001
202508,AE039,2025-08-07 00:00:00,VB7OW,5309,35393.35,0.15,transf,46785,B0001
202507,AE011,2025-07-25 00:00:00,285VB,2966.56,19777.06,0.15,tc,40846,B0001
202510,AE044,2025-10-29 00:00:00,M1YIF,1859.74,37194.79,0.05,tc,46197,B0001
202505,AE004,2025-05-28 00:00:00,5M33V,4439.78,44397.82,0.1,tc,42127,B0001
202508,AE032,2025-08-09 00:00:00,K3JR8,4553.44,30356.27,0.15,transf,85046,B0001
202508,AE002,2025-08-30 00:00:00,6RFFE,2766.21,27662.11,0.1,transf,86111,B0001
202504,AE049,2025-04-02 00:00:00,VV5PL,6170.89,41139.25,0.15,efe,88678,B0001
202511,AE030,2025-11-04 00:00:00,I2V5H,4440.18,44401.83,0.1,transf,13062,B0001
202508,AE029,2025-08-26 00:00:00,O4XQN,4425.12,44251.23,0.1,tc,19689,B0001
202501,AE016,2025-01-05 00:00:00,O0V0C,4047.67,40476.72,0.1,efe,85483,B0001
202510,AE004,2025-10-14 00:00:00,H3EAL,4107.63,27384.18,0.15,efe,95478,B0001
202505,AE039,2025-05-14 00:00:00,CIN6U,760.84,7608.44,0.1,tc,40930,B0001
202512,AE005,2025-12-27 00:00:00,1Y4A5,2102.67,42053.47,0.05,efe,75626,B0001
202501,AE042,2025-01-29 00:00:00,HMEEF,1848.11,12320.76,0.15,efe,26318,B0001
202510,AE019,2025-10-14 00:00:00,NO0TN,2230.72,44614.45,0.05,tc,19698,B0001
202503,AE018,2025-03-14 00:00:00,9M1DI,1921.29,38425.88,0.05,efe,36675,B0001
202512,AE020,2025-12-29 00:00:00,YG7HR,4434.45,44344.48,0.1,transf,53013,B0001
202509,AE036,2025-09-02 00:00:00,R2FJO,5125.42,34169.49,0.15,tc,32117,B0001
202508,AE041,2025-08-01 00:00:00,IG607,3831.46,38314.6,0.1,efe,49155,B0001
202504,AE032,2025-04-22 00:00:00,K2ZYN,3281.01,21873.4,0.15,tc,94602,B0001
202502,AE027,2025-02-14 00:00:00,ACH5W,41.88,837.54,0.05,efe,67172,B0001
202504,AE034,2025-04-16 00:00:00,IMQCY,1125.77,11257.65,0.1,transf,37147,B0001
202507,AE044,2025-07-03 00:00:00,R8X9C,2421.46,16143.07,0.15,transf,51661,B0001
202508,AE020,2025-08-15 00:00:00,F9EXC,1245.55,24910.92,0.05,tc,72883,B0001
202503,AE008,2025-03-23 00:00:00,XYRD2,1561.04,15610.41,0.1,tc,60595,B0001
202503,AE036,2025-03-18 00:00:00,FPO0W,2830.85,28308.47,0.1,tc,31409,B0001
202509,AE020,2025-09-19 00:00:00,GGJPO,6460.67,43071.1,0.15,tc,58501,B0001
202504,AE013,2025-04-22 00:00:00,Q8E5I,4575.81,45758.06,0.1,transf,24956,B0001
202512,AE031,2025-12-26 00:00:00,CPCM4,1152.78,11527.81,0.1,efe,70992,B0001
202507,AE030,2025-07-05 00:00:00,B32AW,926.07,18521.45,0.05,transf,68984,B0001
202501,AE018,2025-01-13 00:00:00,HEQF5,1859.67,37193.39,0.05,tc,26602,B0001
202505,AE025,2025-05-20 00:00:00,RMULB,637.4,12747.99,0.05,transf,41354,B0001
202501,AE022,2025-01-22 00:00:00,6JPA0,4547.42,45474.16,0.1,transf,60100,B0001
202510,AE014,2025-10-01 00:00:00,MIWYW,1228.41,12284.05,0.1,efe,43204,B0001
202504,AE009,2025-04-07 00:00:00,LAFRU,4788.62,47886.23,0.1,tc,86903,B0001
202512,AE003,2025-12-04 00:00:00,SSMRE,2629.32,26293.17,0.1,tc,96813,B0001
202512,AE033,2025-12-18 00:00:00,HUFW9,1278,8520.01,0.15,tc,70580,B0001
202507,AE048,2025-07-10 00:00:00,60ZMU,3915.12,26100.78,0.15,efe,96325,B0001
202510,AE025,2025-10-18 00:00:00,ZIA9Z,5375.75,35838.34,0.15,efe,40794,B0001
202510,AE009,2025-10-26 00:00:00,UA616,3513.58,35135.84,0.1,efe,15250,B0001
202508,AE012,2025-08-10 00:00:00,XGA64,2336.52,23365.23,0.1,tc,36904,B0001
202501,AE013,2025-01-18 00:00:00,1VHV6,1181.58,23631.56,0.05,transf,54159,B0001
202502,AE003,2025-02-11 00:00:00,XVTQA,1862.12,18621.23,0.1,transf,36014,B0001
202502,AE021,2025-02-25 00:00:00,VWKKG,1838.32,18383.17,0.1,efe,62033,B0001
202503,AE047,2025-03-31 00:00:00,IXK9Y,594.4,5943.97,0.1,transf,70312,B0001
202509,AE019,2025-09-06 00:00:00,SLLXH,3475.69,23171.27,0.15,transf,92367,B0001
202512,AE047,2025-12-04 00:00:00,QRUZC,5227.87,34852.48,0.15,transf,54094,B0001
202512,AE044,2025-12-02 00:00:00,TZUWO,1013.01,20260.15,0.05,transf,89582,B0001
202507,AE031,2025-07-15 00:00:00,JZSVO,6759.81,45065.38,0.15,efe,65667,B0001
202501,AE001,2025-01-07 00:00:00,XFPJP,1795.54,35910.81,0.05,transf,48369,B0001
202507,AE040,2025-07-02 00:00:00,IGSB6,2780.06,27800.57,0.1,efe,83565,B0001
202503,AE043,2025-03-12 00:00:00,WROLS,2664.3,17762.03,0.15,transf,92967,B0001
202506,AE014,2025-06-07 00:00:00,H2PEP,2486.89,24868.87,0.1,efe,73175,B0001
202503,AE050,2025-03-25 00:00:00,WUXVM,4091.19,27274.62,0.15,tc,10364,B0001
202511,AE001,2025-11-25 00:00:00,IPAGN,1865.51,37310.26,0.05,efe,56221,B0001
202509,AE048,2025-09-07 00:00:00,2U9ZI,1023.46,20469.23,0.05,transf,85359,B0001
202505,AE014,2025-05-16 00:00:00,4AT1V,606.22,12124.31,0.05,transf,34134,B0001
202508,AE025,2025-08-07 00:00:00,YEJDN,3674.77,36747.65,0.1,tc,38672,B0001
202503,AE039,2025-03-25 00:00:00,79KJ6,4523.53,30156.86,0.15,transf,55874,B0001
202508,AE004,2025-08-18 00:00:00,28ZKZ,1472.53,14725.31,0.1,efe,47576,B0001
202504,AE003,2025-04-05 00:00:00,QXTXO,4546.46,45464.57,0.1,tc,82813,B0001
202506,AE021,2025-06-12 00:00:00,IGSB6,2967.6,29676,0.1,efe,61704,B0001
202511,AE010,2025-11-26 00:00:00,J0CTG,1784.02,17840.15,0.1,efe,12009,B0001
202506,AE020,2025-06-22 00:00:00,UACG3,3028.68,20191.23,0.15,transf,99316,B0001
202509,AE039,2025-09-06 00:00:00,9QBNC,3706.83,24712.22,0.15,tc,95562,B0001
202501,AE026,2025-01-11 00:00:00,JBMGG,4837.26,48372.64,0.1,transf,66408,B0001
202507,AE039,2025-07-17 00:00:00,BG82Z,3832.4,38324.04,0.1,transf,88532,B0001
202510,AE021,2025-10-21 00:00:00,GZREC,1821.26,18212.63,0.1,efe,35809,B0001
202505,AE023,2025-05-15 00:00:00,9QOUK,1681.2,16812.04,0.1,efe,24600,B0001
202509,AE018,2025-09-23 00:00:00,F9FML,4714.22,47142.24,0.1,transf,57742,B0001
202512,AE047,2025-12-22 00:00:00,4YYUX,4265.65,42656.5,0.1,tc,71062,B0001
202506,AE034,2025-06-19 00:00:00,Y3RJ5,3244.15,32441.54,0.1,transf,66039,B0001
202507,AE028,2025-07-08 00:00:00,AIY7P,2157.55,43150.9,0.05,transf,97134,B0001
202511,AE002,2025-11-24 00:00:00,SP2QN,4239.42,42394.15,0.1,transf,12922,B0001
202503,AE002,2025-03-02 00:00:00,31GNK,783.96,15679.26,0.05,transf,17839,B0001
202503,AE005,2025-03-07 00:00:00,T8ME3,794.67,15893.45,0.05,efe,23020,B0001
202502,AE049,2025-02-08 00:00:00,JRJBN,3655.29,36552.85,0.1,efe,91547,B0001
202506,AE042,2025-06-29 00:00:00,DY4A0,60.04,1200.77,0.05,efe,75906,B0001
202511,AE006,2025-11-06 00:00:00,7JHR0,2874.03,28740.3,0.1,efe,93228,B0001
202507,AE044,2025-07-24 00:00:00,AWRVX,5547.95,36986.34,0.15,tc,74730,B0001
202506,AE027,2025-06-27 00:00:00,U7BBX,6335.46,42236.4,0.15,efe,71384,B0001
202511,AE003,2025-11-08 00:00:00,XWCME,971.08,9710.81,0.1,efe,67783,B0001
202501,AE005,2025-01-05 00:00:00,O9XDY,4047.32,40473.22,0.1,efe,61000,B0001
202504,AE008,2025-04-16 00:00:00,50E0S,4276.84,42768.4,0.1,efe,74909,B0001
202511,AE011,2025-11-08 00:00:00,OBWS6,4604.29,46042.89,0.1,tc,16986,B0001
202509,AE021,2025-09-17 00:00:00,ORWPT,4680.92,46809.24,0.1,tc,86912,B0001
202507,AE041,2025-07-01 00:00:00,4BFG4,1542.32,30846.46,0.05,tc,36784,B0001
202506,AE042,2025-06-19 00:00:00,SO4EA,132.59,1325.86,0.1,tc,84697,B0001
202510,AE047,2025-10-21 00:00:00,OIQJ1,1722.61,17226.1,0.1,tc,92190,B0001
202504,AE005,2025-04-10 00:00:00,249PW,4108.59,41085.89,0.1,transf,72203,B0001
202510,AE011,2025-10-01 00:00:00,VDLTI,698.63,13972.53,0.05,tc,53883,B0001
202505,AE020,2025-05-07 00:00:00,JYQ25,3107.57,31075.72,0.1,tc,54942,B0001
202508,AE013,2025-08-03 00:00:00,65701,546.37,5463.65,0.1,tc,95270,B0001
202504,AE030,2025-04-02 00:00:00,VVPSW,667.13,13342.59,0.05,transf,79836,B0001
202511,AE008,2025-11-04 00:00:00,LNR0R,2027.12,40542.31,0.05,transf,50564,B0001
202505,AE025,2025-05-11 00:00:00,JYZ5D,687.81,6878.11,0.1,transf,34112,B0001
202504,AE006,2025-04-27 00:00:00,GCTVF,1458.95,14589.54,0.1,efe,19848,B0001
202510,AE026,2025-10-02 00:00:00,AP9JO,2223.11,14820.76,0.15,tc,28716,B0001
202501,AE002,2025-01-09 00:00:00,EPQ3W,1611.29,16112.92,0.1,efe,12632,B0001
202509,AE006,2025-09-15 00:00:00,9RA4U,1911.02,19110.19,0.1,efe,85444,B0001
202509,AE020,2025-09-01 00:00:00,XQINJ,1880.63,18806.27,0.1,tc,50296,B0001
202504,AE015,2025-04-05 00:00:00,W8EB0,1310.66,26213.28,0.05,tc,96342,B0001
202507,AE049,2025-07-21 00:00:00,4ZBIY,2269.78,45395.61,0.05,transf,88320,B0001
202510,AE016,2025-10-31 00:00:00,IOG3P,3842.64,38426.39,0.1,transf,51393,B0001
202504,AE044,2025-04-20 00:00:00,VW75P,3173.4,31734.04,0.1,transf,41804,B0001
202508,AE002,2025-08-10 00:00:00,EI6XN,759.38,15187.56,0.05,efe,29570,B0001
202501,AE010,2025-01-29 00:00:00,PLXK7,2245.12,22451.2,0.1,tc,23451,B0001
202509,AE022,2025-09-17 00:00:00,N4IGG,4037.95,40379.49,0.1,tc,26916,B0001
202506,AE025,2025-06-05 00:00:00,YE2BW,4585.71,45857.14,0.1,tc,88730,B0001
202511,AE022,2025-11-10 00:00:00,T4HUE,6316.87,42112.46,0.15,transf,14635,B0001
202510,AE048,2025-10-17 00:00:00,3JQ2B,896.33,5975.51,0.15,efe,13979,B0001
202512,AE036,2025-12-01 00:00:00,MTVNW,2222.29,14815.24,0.15,efe,95276,B0001
202504,AE010,2025-04-28 00:00:00,WAJLK,1938.45,12923.01,0.15,tc,79622,B0001
202505,AE028,2025-05-14 00:00:00,77S5Q,4397.51,29316.72,0.15,transf,95926,B0001
202507,AE026,2025-07-09 00:00:00,Y8KYZ,7182.31,47882.09,0.15,transf,71986,B0001
202506,AE020,2025-06-25 00:00:00,ZRURH,349.69,6993.86,0.05,efe,31550,B0001
202511,AE009,2025-11-14 00:00:00,UTQQF,1569.88,15698.75,0.1,efe,28114,B0001
202503,AE034,2025-03-12 00:00:00,3LRXN,2926.24,29262.41,0.1,efe,89923,B0001
202501,AE048,2025-01-11 00:00:00,81C3G,2679.19,26791.92,0.1,tc,20280,B0001
202506,AE006,2025-06-09 00:00:00,B32AW,2208.81,44176.18,0.05,tc,84856,B0001
202509,AE030,2025-09-27 00:00:00,5F2O6,2852.17,28521.7,0.1,efe,90649,B0001
202501,AE006,2025-01-03 00:00:00,4TYCG,3832.4,38324.03,0.1,efe,17256,B0001
202510,AE010,2025-10-04 00:00:00,2GAT3,363.93,3639.34,0.1,efe,94849,B0001
202509,AE026,2025-09-01 00:00:00,JPORT,1780.25,35604.93,0.05,efe,87711,B0001
202507,AE040,2025-07-29 00:00:00,AW5FB,2244.11,44882.22,0.05,transf,47841,B0001
202510,AE036,2025-10-18 00:00:00,898T0,2242.02,22420.24,0.1,tc,93675,B0001
202509,AE011,2025-09-12 00:00:00,VU9AM,2981.24,19874.94,0.15,tc,40133,B0001
202507,AE025,2025-07-15 00:00:00,P68H9,4077.79,40777.85,0.1,transf,94850,B0001
202510,AE031,2025-10-09 00:00:00,962N5,1940.47,38809.35,0.05,efe,40887,B0001
202502,AE034,2025-02-09 00:00:00,I8EZM,4759.06,31727.09,0.15,transf,83265,B0001
202502,AE043,2025-02-21 00:00:00,A92X8,242.46,4849.15,0.05,tc,20015,B0001
202505,AE050,2025-05-19 00:00:00,XQINJ,3712.87,37128.65,0.1,transf,83472,B0001
202510,AE001,2025-10-23 00:00:00,XBRNT,3344.81,33448.08,0.1,transf,28633,B0001
202512,AE027,2025-12-17 00:00:00,UL4UU,4542.36,45423.6,0.1,transf,17500,B0001
202509,AE004,2025-09-22 00:00:00,MK6SF,197.73,1977.26,0.1,efe,78155,B0001
202501,AE017,2025-01-15 00:00:00,NICI6,4187.97,41879.74,0.1,transf,24373,B0001
202510,AE040,2025-10-17 00:00:00,FDSCY,1500.53,30010.54,0.05,tc,71584,B0001
202512,AE034,2025-12-15 00:00:00,AUQGN,1336.71,26734.12,0.05,efe,67402,B0001
202504,AE014,2025-04-17 00:00:00,UQ0TA,3999.65,26664.31,0.15,transf,35877,B0001
202509,AE044,2025-09-23 00:00:00,BYHL6,2541.32,25413.15,0.1,transf,38986,B0001
202501,AE004,2025-01-02 00:00:00,CPCM4,1697.12,16971.16,0.1,tc,87871,B0001
202503,AE023,2025-03-24 00:00:00,YIYVL,768.38,7683.79,0.1,tc,80050,B0001
202509,AE016,2025-09-23 00:00:00,6S9JJ,5124,34160,0.15,tc,57271,B0001
202505,AE046,2025-05-07 00:00:00,Y9R29,1803.09,36061.86,0.05,efe,50232,B0001
202508,AE009,2025-08-07 00:00:00,SCF8P,2497.16,24971.56,0.1,efe,23640,B0001
202509,AE034,2025-09-29 00:00:00,FPYEC,4304.91,43049.1,0.1,efe,71919,B0001
202502,AE028,2025-02-28 00:00:00,7G38E,5614.65,37431,0.15,efe,80059,B0001
202510,AE011,2025-10-10 00:00:00,2X0BU,4537.35,45373.54,0.1,transf,11031,B0001
202506,AE013,2025-06-14 00:00:00,S9MHQ,194.75,1947.51,0.1,transf,82921,B0001
202504,AE028,2025-04-07 00:00:00,KQVRL,4695.44,46954.38,0.1,tc,87452,B0001
202510,AE048,2025-10-06 00:00:00,XZKY9,4063.07,27087.12,0.15,tc,15969,B0001
202507,AE027,2025-07-02 00:00:00,HCPH8,632.81,6328.12,0.1,efe,84527,B0001
202506,AE028,2025-06-10 00:00:00,NTOWX,1684.69,33693.89,0.05,transf,98097,B0001
202506,AE022,2025-06-23 00:00:00,ZHBV8,868.23,17364.67,0.05,transf,81452,B0001
202510,AE039,2025-10-19 00:00:00,F4CQM,1459.63,29192.65,0.05,transf,80418,B0001
202510,AE022,2025-10-16 00:00:00,97GJO,4391.34,43913.43,0.1,efe,96795,B0001
202510,AE018,2025-10-16 00:00:00,ZN4T0,671.21,6712.12,0.1,efe,64829,B0001
202504,AE028,2025-04-07 00:00:00,ZIJYE,1328.36,26567.27,0.05,transf,19824,B0001
202502,AE036,2025-02-17 00:00:00,9C484,550.72,11014.46,0.05,transf,33923,B0001
202506,AE021,2025-06-20 00:00:00,JES0S,1607.33,32146.58,0.05,tc,76519,B0001
202503,AE041,2025-03-13 00:00:00,RMIQN,1906.72,19067.19,0.1,tc,94349,B0001
202502,AE050,2025-02-11 00:00:00,HAK1S,248.67,2486.68,0.1,efe,81599,B0001
202505,AE041,2025-05-31 00:00:00,9NUN9,2416.23,24162.33,0.1,tc,56937,B0001
202503,AE017,2025-03-24 00:00:00,I9G5I,923.85,9238.52,0.1,tc,90562,B0001
202505,AE005,2025-05-09 00:00:00,BH5OO,335.04,3350.38,0.1,tc,16687,B0001
202505,AE014,2025-05-04 00:00:00,KLQI7,2013.2,40263.96,0.05,tc,52294,B0001
202503,AE023,2025-03-24 00:00:00,1UEKQ,4362.82,29085.47,0.15,transf,83837,B0001
202511,AE026,2025-11-18 00:00:00,NDXIZ,3379.99,33799.89,0.1,transf,69551,B0001
202507,AE024,2025-07-27 00:00:00,MIARI,2247.56,14983.73,0.15,tc,63665,B0001
202507,AE047,2025-07-14 00:00:00,MEMKR,6392.64,42617.59,0.15,transf,66277,B0001
202512,AE007,2025-12-03 00:00:00,UGEEM,103.22,2064.32,0.05,tc,53669,B0001
202506,AE008,2025-06-12 00:00:00,RJG95,933.08,18661.58,0.05,efe,24180,B0001
202503,AE043,2025-03-09 00:00:00,EW9XO,616.44,6164.37,0.1,efe,66700,B0001
202501,AE023,2025-01-22 00:00:00,0YBHG,2702.23,27022.31,0.1,tc,63049,B0001
202510,AE039,2025-10-17 00:00:00,JYZ5D,1174.2,11742,0.1,tc,86978,B0001
202504,AE019,2025-04-18 00:00:00,7W236,681.94,4546.24,0.15,efe,85961,B0001
202507,AE049,2025-07-08 00:00:00,R59QJ,4134.7,27564.69,0.15,efe,88049,B0001
202507,AE002,2025-07-10 00:00:00,BY5MO,2312.65,15417.69,0.15,tc,81197,B0001
202501,AE013,2025-01-25 00:00:00,9TBNU,1094.68,10946.84,0.1,efe,29237,B0001
202504,AE002,2025-04-20 00:00:00,8IN02,2052.61,13684.09,0.15,transf,83873,B0001
202508,AE031,2025-08-28 00:00:00,Y9FBR,5505.51,36703.37,0.15,transf,78930,B0001
202510,AE017,2025-10-09 00:00:00,ZKL9B,2614.77,17431.81,0.15,tc,41435,B0001
202505,AE008,2025-05-30 00:00:00,P64G8,2631.36,17542.42,0.15,efe,69941,B0001
202508,AE004,2025-08-06 00:00:00,GJL2F,1574.2,31484.09,0.05,tc,41914,B0001
202506,AE022,2025-06-09 00:00:00,W02JS,118.49,2369.83,0.05,efe,14917,B0001
202504,AE034,2025-04-13 00:00:00,9GPDI,497.67,9953.41,0.05,efe,80725,B0001
202506,AE034,2025-06-09 00:00:00,UFWS8,65.3,652.95,0.1,tc,49305,B0001
202511,AE001,2025-11-17 00:00:00,LIPPL,1391.55,13915.5,0.1,tc,45885,B0001
202508,AE028,2025-08-15 00:00:00,KQ7UT,212.8,2127.95,0.1,transf,28742,B0001
202501,AE008,2025-01-13 00:00:00,BOYW3,4276.89,42768.87,0.1,tc,24824,B0001
202501,AE004,2025-01-17 00:00:00,6NQRO,1226.91,12269.05,0.1,transf,42527,B0001
202510,AE001,2025-10-15 00:00:00,F9FML,806.79,8067.85,0.1,transf,18274,B0001
202505,AE001,2025-05-12 00:00:00,THYJT,1512.31,30246.26,0.05,tc,22421,B0001
202508,AE024,2025-08-24 00:00:00,TEFFH,2816.96,28169.62,0.1,efe,45994,B0001
202508,AE034,2025-08-08 00:00:00,1SVGM,7258.09,48387.24,0.15,efe,50715,B0001
202510,AE003,2025-10-27 00:00:00,71FTK,4398.2,43982.03,0.1,transf,41257,B0001
202509,AE014,2025-09-09 00:00:00,POMHR,1500.93,10006.21,0.15,transf,60312,B0001
202505,AE004,2025-05-10 00:00:00,MXLMH,2084.47,41689.4,0.05,transf,63628,B0001
202511,AE017,2025-11-30 00:00:00,71LEQ,5541.88,36945.84,0.15,tc,28203,B0001
202511,AE012,2025-11-11 00:00:00,GVY2K,4779.51,47795.07,0.1,tc,29452,B0001
202505,AE031,2025-05-24 00:00:00,BJTVE,2329.58,15530.53,0.15,efe,67697,B0001
202512,AE010,2025-12-26 00:00:00,LO3SO,1838.88,18388.81,0.1,transf,59897,B0001
202503,AE016,2025-03-03 00:00:00,2GAT3,337.76,3377.57,0.1,transf,18361,B0001
202501,AE044,2025-01-29 00:00:00,IYUNN,2356.82,15712.16,0.15,tc,95753,B0001
202502,AE024,2025-02-28 00:00:00,9C484,493,9859.96,0.05,efe,15395,B0001
202503,AE029,2025-03-19 00:00:00,7CAT3,3420.26,34202.61,0.1,transf,39969,B0001
202512,AE004,2025-12-04 00:00:00,XAS9B,1918.89,38377.82,0.05,efe,36664,B0001
202505,AE050,2025-05-09 00:00:00,ZIDYJ,772.65,7726.53,0.1,efe,19059,B0001
202511,AE009,2025-11-02 00:00:00,2XIX0,252.07,2520.67,0.1,tc,44965,B0001
202503,AE009,2025-03-07 00:00:00,91GXJ,4986.31,33242.08,0.15,tc,68140,B0001
